,v_id,comment,class
8340,KM4Xe6Dlp0Y,"She made it racial and I&#39;m annoyed, wasn&#39;t necessary, seemed like a morale high ground ploy",1
8341,KM4Xe6Dlp0Y,"Men only care about looks,thats why i&#39;m single for years ,i dont have the looks",1
8342,KM4Xe6Dlp0Y,and i wish the victoria&#39;s secret angel show should be cancelled too. &gt;.&gt; js,1
8343,KM4Xe6Dlp0Y,but then it&#39;s not always slender now. they make fun of slender women now. but they like  thicker women around hips. i feel like the audience should focus on women with marks too in any size with as many fat.,1
8344,KM4Xe6Dlp0Y,She managed to say nothing in 10minutes of rambling.,1
8345,KM4Xe6Dlp0Y,"I appreciated for your boldness but this doesn&#39;t change people&#39;s perspectives just because you pointed it out. Like you see the problems like everyone else does but do not have a solution... not that you&#39;re expected to.  The mindset that people have upon beauty and race has deeper roots than the influence of the fashion industry. And people who have the advantage over this certain perspective(usually white) seem to be the most reasonable group to be subjected to the accusation of racism... It speaks so loud so we often ignore the fact that a good amount of us(non-white) have the same guilty desire to imitate what we&#39;re not made to be. And it doesn&#39;t always have to be racism. same thing goes with if you&#39;re not tall, basketball might not be a great choice of career for you unless you have much better hop and speed than those who are taller. I believe you but not because you&#39;re a model. It&#39;s because being physically attractive doesn&#39;t guarantee a happier life that&#39;s a common sense.",1
8346,KM4Xe6Dlp0Y,"I have stopped watching her leftist bullshit after &quot;I am on this stage because I am pretty white woman&quot;. Just like there were absolutely no freakin&#39; Asian, African or Latino models, right? I wonder what Naomi Campbell would have said to justify her presence on the stage. I am here because the pretty white woman was ill that time?",1
8347,KM4Xe6Dlp0Y,"In all honesty people, looks is indeed not everything in life. It&#39;s quite saddening seeing all this comments saying &quot;well it is true, looks is everything in life&quot;, or &quot;looks makes other treat you better,&quot; and &quot;looks gets you in that love at first sight, so yeah looks is important&quot;. The moment we as individual accept this wrong thinking, we imediately becomes a part of this world, saying we should accept and embrace this absolutely wrong standards. You know what is everything in life? It&#39;s us, individuals, saying, &quot;Soul is everything in life, bc it reflects who we truly are&quot;, or &quot;Right values and outlook in life leads us to treat everyone with respect regardless of their physical attributes&quot;, and &quot;Personality, and kindness of heart, leads us to the right person, which is our true love.&quot; There&#39;s far more here than meets the eye. The things we see now are here today, gone tomorrow. But the things we can&#39;t see now will last forever.",1
8348,KM4Xe6Dlp0Y,"marks arent everything,believe me i am a jobless engineer",1
8349,KM4Xe6Dlp0Y,what now?,1
8350,KM4Xe6Dlp0Y,She spoke what she spoke because she has a college degree. Looks aren&#39;t everything but education is. And that makes the difference. Education and knowledge make a person: Human!,1
8351,KM4Xe6Dlp0Y,"I&#39;m 50 years old and all my life I&#39;ve heard this bullshit from these beautiful women, in this society looks ARE everything, it&#39;s easy to claim what she claims when she&#39;s got the safety net of her beauty. I fucking hate this woman, she won the &quot;lottery&quot; that I will never win",1
8352,KM4Xe6Dlp0Y,"This lady is pure bullshit! The only people that say &#39;looks aren&#39;t everything&#39; are the ones who already have it on the outside! Trust me on this. Experience is the best teacher!<br><br>If this lady was unattractive from birth, or perhaps got acid thrown on her face...I would guarantee she would never been on Ted making that statement!",1
8353,KM4Xe6Dlp0Y,Didnt she just use her looks to give a ted talk about how looks shouldnt be a thing,1
8354,KM4Xe6Dlp0Y,"this multi-millionaire girl only gave the speech to overcome her stage-fear, nothing else....... we live in a world full of self-centredness ........",1
8355,KM4Xe6Dlp0Y,"The most useless 10 minutes Youtube I&#39;ve ever watched, with no content whatsoever.....The insanity lies therein that those who won the genetic lottery,like this girl, just accept their ten&#39;s of millions of dollars to sustain the dishonest idiocy around beauty..........and this arrogant girl ,after doing just that for many years, even dares to come on to a stage to say she is a honest girl.......",1
8356,KM4Xe6Dlp0Y,experience finds its way to comes out often ... thx for sharing your personal experience... ,1
8357,KM4Xe6Dlp0Y,"It&#39;s not just gender and racial oppression.  It&#39;s the sexualization of young kids.  Our world is seriously messed up.  She is pretty in her own right.  I hope she abandons the modelling industry to become a public speaker.  Great talk, but it would have been so great if she dove deeper than gave the Industry the finger.  You go, Cameron.",1
8358,KM4Xe6Dlp0Y,"looks are everything! have you ever seen david bekham speech? it&#39;s like he&#39;s mouth It&#39;s like he mouth-sexed a can of helium.., oh wait.",1
8359,KM4Xe6Dlp0Y,"Rather than &quot;Looks aren&#39;t everything&quot;, I believe the more fitting title should be &quot;Looks shouldn&#39;t be everything&quot;. To use &quot;aren&#39;t&quot; in the title indicates a lack of existence, in this case the significant role of a physically attractive appearance in gaining advantages in society. Ms. Russell clearly expresses the opposite, and while seemingly contradictory to the title, I agree with her that looks do not define everything about who a person is nor should it consume so much of our insecurities. Overall, wittily presented, Ms. Russell. I thoroughly enjoyed your presentation.",1
8360,KM4Xe6Dlp0Y,At least she is trying to make a change &amp; didnt get Botox &amp; do modelling till she died. <br><br>Looks can attract you to a person &amp; may have benefits but death &amp; old age is inevitable. <br><br>Happiness is rare &amp; superficial things may attract but may not give you happiness.,1
8361,KM4Xe6Dlp0Y,hmm looks don&#39;t mean that much to me tbh - i guess for friends i&#39;d rather be friends with people less good looking than me if anything :P then i look good compared! and for relationships and stuff - yeah i mean obviously you have to be attracted to someone i think? but - would way rather be with someone not so good looking who is cool and kind than someone good looking who is - not so great lol - as my friend says one day we are all gonna start to lose whatever looks we have (well most of us lol),1
8362,KM4Xe6Dlp0Y,I totally disagree. Looks show who you are.,1
8363,KM4Xe6Dlp0Y,"I miss the days when TED talks were for important topics not about privileged white models complaining about being insecure, ffs.",1
8364,KM4Xe6Dlp0Y,White skin= model wtf was that,1
8365,KM4Xe6Dlp0Y,Looks are not everything but you get a +2 in life if you&#39;re good looking.,1
8366,KM4Xe6Dlp0Y,I agree looks aren&#39;t everything but apparently society thinks the opposite and thats basically what shes saying...i guess,1
8367,KM4Xe6Dlp0Y,If your a man you need both looks and money. And this model has the nerve? pshhhhh,1
8368,KM4Xe6Dlp0Y,This video is just her trying to redeem for the guilt she feels for being white and atractive <br>No logic no facts no real point of view,1
8369,KM4Xe6Dlp0Y,You claim looks arent everything but you are telling us about the privelleges you get for being beautiful <br>Lol try to sync with reality cause it sounds like looks are everything,1
8370,KM4Xe6Dlp0Y,Oh as im watching along this turns out to be just a white guilt trip<br>Effing sick and boring,1
8371,KM4Xe6Dlp0Y,Omg were supposed to believe youre outfit changed the way we see you? Stick to modelling dear,1
8372,KM4Xe6Dlp0Y,"Ive just watched a tedex video before this one about how beauty effects our brain , and bottom line is : looks are everything.",1
8373,KM4Xe6Dlp0Y,"First off , why should you cover only cause youre atractive!! <br>Why should you cover at all!?!?!?",1
8374,KM4Xe6Dlp0Y,i hate TEDx,1
8375,KM4Xe6Dlp0Y,"Wow...so many of you dont understand past a surface level thought. Looks, money, intelligence and popularity are all only great to a certain point, and it doesnt matter how much of these things you have because underneath it lies you. You and all the demons that you face because it is your personal struggle. It must be horrible being a model, having to constantly portray confidence in yourself when a lot of models are deeply insecure. You spend your time lying to yourself and everyone else. Same thing with intelligence, you can feel really stupid a lot of the time because you feel all your thoughts constantly have to reach the standard of your last genius idea. You cant make mistakes or your entire image and the peoples confidence in you is shaken. Focus on bettering yourselves. Everything you all claim is so important fades.",1
8376,KM4Xe6Dlp0Y,Wow she has put to words all those things quite beautifully (no pun intended),1
8377,KM4Xe6Dlp0Y,If your hair is shinier and you are a little bit skinnier you will be so happy and fabulous well my hair is shiny and thick and Im skinny but I dont have cheek bones or good bone structure.,1
8378,KM4Xe6Dlp0Y,"Another elite person who has to throw race in the first 5 minutes......... what does being white have to do with it......... some of the most attractive people in the world are NOT white!! Another liberal elite person taking something as mundane as modelling into a racial issue!! Typical graduate from Columbia University........ Another race apologist!! She wants you to feel guilty for something you had no control over. Also, Stop and Frisk led to less crime in NYC!! If people of color want to be a model, then be a model........ I doubt any self respecting agent or photographer turns away prospective models because of their skin color....... But, in the end, the essence of her message is correct......... her message is 100% true and accurate.......... modeling and Hollywood in general is not real........ it&#39;s not real life........it&#39;s all make believe and designed to sell movies and product!!",1
8379,KM4Xe6Dlp0Y,I don&#39;t even like super skinny thighs.. I love muscular legs on a woman!,1
8380,KM4Xe6Dlp0Y,"Looks don&#39;t matter, when you&#39;re pretty. <br>Money isn&#39;t important, when you&#39;re rich. <br>Yeah, I get the picture.",1
8381,KM4Xe6Dlp0Y,I would like to hear these words from you when you are 50,1
8382,KM4Xe6Dlp0Y,Bullshit !!<br>A model says that ?<br>So pity I feel indeed,1
8383,KM4Xe6Dlp0Y,Looks arent everything true but its the majority of success,1
8384,KM4Xe6Dlp0Y,Why is she trying to down play the importence of looks?,1
8385,KM4Xe6Dlp0Y,incoherent presentation. said that she isnt that beautiful in real life compared to the ads pics. then continue to say how privileged her life is with this perception in the society. and never about how beauty is not everything.,1
8386,KM4Xe6Dlp0Y,This is so bad lol,1
8387,KM4Xe6Dlp0Y,Even when you&#39;re looking for a job there&#39;s always &quot;attractive appearance required&quot;. What did you expect?,1
8388,KM4Xe6Dlp0Y,Honest video. Really shows the contrast on definitions of beauty,1
8389,KM4Xe6Dlp0Y,White guilt trip,1
8390,KM4Xe6Dlp0Y,"The title mine as well be:  Explaining how hard it is to be rich - to poor people, by a rich guy.",1
8391,KM4Xe6Dlp0Y,A black or Latino woman is more likely to be assaulted sexually molested or robbed by a black or Latino man whats your point,1
8392,KM4Xe6Dlp0Y,"Pretty WHITE woman... Yes, she had to bring race into it...",1
8393,KM4Xe6Dlp0Y,For sure life is hard for all kinds,1
8394,KM4Xe6Dlp0Y,bro she so weak she gets tired speaking lmao,1
8395,KM4Xe6Dlp0Y,This talk felt all over the place.,1
8396,KM4Xe6Dlp0Y,i m blind was she attractive?she sounded like a model.,1
8397,KM4Xe6Dlp0Y,"Im good that I was born average, it helps you see what this world really is.",1
8398,KM4Xe6Dlp0Y,wow great Talk. <b>applauds</b>,1
8399,KM4Xe6Dlp0Y,siyah beyaz ayrmna girilmeden sadece konu zerine younlalsa daha iyi olabilirmi bence konu geileri yznden odaklanmakta zorlandm gerekten,1
8400,KM4Xe6Dlp0Y,"Ok <a href=""https://www.youtube.com/watch?v=KM4Xe6Dlp0Y&amp;t=2m20s"">2:20</a> im done it&#39;s enought bye! Be well and good luck in your life.",1
8401,KM4Xe6Dlp0Y,If he his not your boy friend then i guess its just work right!,1
8402,KM4Xe6Dlp0Y,Right and i should believe that ? just because you say it!!,1
8403,KM4Xe6Dlp0Y,Nope not at all you did not change my perpective of you.,1
8404,KM4Xe6Dlp0Y,yeap on that you are right image is powerful but not in the way you think.,1
8405,KM4Xe6Dlp0Y,So you think that clothing is everything about woman!!,1
8406,KM4Xe6Dlp0Y,"You are absolutely not narcissic, you have all the virtues a man can dream of!!",1
8407,KM4Xe6Dlp0Y,Oh so it&#39;s supposed to be an humoristic thing. Sry then! i tought you where serious. but i dont see the funny trhing in that sry!!,1
8408,KM4Xe6Dlp0Y,"Oh really, you shouldn&#39;t . Why? you are married, why does it matter!! I f you can get better you will!!",1
8409,KM4Xe6Dlp0Y,We can exercise to change our bodies. We can improve ourselves.,1
8410,KM4Xe6Dlp0Y,"I know she doesn&#39;t mean anything bad but the truth is that looks definitely are extremely important. That&#39;s the sad fact off life. While I&#39;m definitely not a supermodel, I know for a fact that I am treated better in certain situations simply because I am &quot;conventionally pretty.&quot;",1
8411,KM4Xe6Dlp0Y,Very intelligent and articulate talk about race and perceived beauty.  Bold and courageous.,1
8412,KM4Xe6Dlp0Y,"through all cultures men prefer lighter skinned women, its not just the industry",1
8413,KM4Xe6Dlp0Y,"I train myself not to see sexual beauty.  IT might sound ridiculous but our culture is constantly jabbing us in the face to judge things based on looks.  To attempt not to is met with laughter and ridicule.  &quot;Oh you must have hit every branch on the ugly tree.&quot;  Perhaps.  =)  But for me at least, I seem to find the women who are introspective and humble incredibly sexy.   You will be naturally attracted to healthy, creative women.  Sexual beauty is just a genetic advertisement---  Should you be watching advertisements or figuring this out on your own?  This love thing?  I mean, how can you just make love to someone simply from a visual perspective?  It reminds me of that scene in Demolition Man when Stallone&#39;s character rejects the virtual lovemaking they do in that dystopian future.  Yes, you may want to say to me right now, ,&quot; its just the attraction in the beginning, its just the spark to get the fire going right?!&quot;  Well that fire is raging out of control thanks to &#39;Kim Kardashianism&#39;!  Or whatever you want to call that deification of empty headed beautiful women that is pervasive in our culture.  Which is fostered by Capitalism; still the greatest pimp of women only second to men themselves.  <br><br>I feel it is a more truthful perspective.  She seems very anxious towards the end but I admire and agree with her message.  It&#39;s refreshing to see someone like this, speak like this.<br>Llistening to her words and seeing her struggle with the stage has made her quite human and nobly beautiful.",1
8414,KM4Xe6Dlp0Y,"Most pretty women arent models but still benefit enormously from their looks. Studies show that pretty women are more picky with their partners because the market value for prettiness is high in the dating world. Sadly, dating is subject to superficial capitalistic forces.",1
8415,KM4Xe6Dlp0Y,"this is what white guilt sounds like, boo hoo, If you can believe it: there are actually things in this world thats worse than how wonderful your life is, dear.",1
8416,KM4Xe6Dlp0Y,I still didn&#39;t get what she was trying to say :),1
8417,KM4Xe6Dlp0Y,"This..... The point is less relevant to our self image, what is important is SELF AWARENESS. Be aware of who you are, who your actions affect, how much you give/take away from society and nature. It is only then you can grow as a person and be the best form of YOURSELF.",1
8418,KM4Xe6Dlp0Y,bullshit,1
8419,KM4Xe6Dlp0Y,"Its interesting how she said they sexualised her even before her period. So basically images of sexy women are actually young prepubescent girls. I also know that in magazines they merge bodies of young girls with older models.<br><br>Beauty needs to be redefined. Who says being tall, prepubescent, white, very slender is the ideal. As creative human beings we need to realise beautiful paintings are made with many imperfections (as you guys call them).",1
8420,KM4Xe6Dlp0Y,Human nature makes this TED Talk irrelevant. Human nature always wins almost all the time.,1
8421,KM4Xe6Dlp0Y,The thing is shes not that attractive,1
8422,KM4Xe6Dlp0Y,"When a woman has beauty they should be confident?  I really cannot understand why a beautiful person would not be, surely everything would come easier to them (mainly from men).  Guess I will never know being an ugly one haha! Well at least I am a well grounded individual ;-)",1
8423,KM4Xe6Dlp0Y,"What Cameron is trying to create a awareness of, is exactly whats  happening right here within this comment section. Shameful. There&#39;s a vibe that as people watch her, they see only what they can  see. And that is a pretty, nave, privileged model decked out in the favor of her looks. Society beholding hoi polloi instantly creates a vision of her. A vision that portrays all but what she is. She showed us a series of her model  pictures, compared to a real-life picture taken very recently before the photoshoot, and proceeds to ensure that the sexy, seducing, white girl working the sunglasses is not her. But merely a vision that so many professional hairstylists, photographers,  makeup artists worked to achieve. In person, Cameron comes off as being a very down to earth, intelligent, and kind woman. Not to mention her  bravery for speaking against such a massive industry that she partakes in. And those traits are beautiful within themselves. People are missing the fact that the person models are manipulated to achieve, are not the true person that they actually are. And therefore, no, looks are not everything. It is what lyes within.",1
8424,KM4Xe6Dlp0Y,Wtf? How old was she in all those pictures????,1
8425,KM4Xe6Dlp0Y,"nope, shes still gorgeous.",1
8426,KM4Xe6Dlp0Y,"One of my MOST FAVORITE talks everrrr! Definitely. :) Well done, Cameron. Beauty AND Brains!",1
8427,KM4Xe6Dlp0Y,Lmao she brought race into it that&#39;s so not true,1
8428,KM4Xe6Dlp0Y,you have a beautiful soul,1
8429,KM4Xe6Dlp0Y,"No one is saying it is everything,but it certainly is a big part of social interactions and how people treat you",1
8430,KM4Xe6Dlp0Y,"Eh shes so average. Shouldve used a really beautiful woman. <br>Be the most beautiful version of yourself, as long as that beauty matches your interior.",1
8431,KM4Xe6Dlp0Y,She&#39;s hot but i felt she tried too hard to make the audience laugh that it was really cringey. But she did have a good message.,1
8432,KM4Xe6Dlp0Y,"Just like money, looks arent everything but it helps a lot",1
8433,KM4Xe6Dlp0Y,"Sorry what did she say? I was lost inside those eyes, but whatever she said or whatever she was selling heres my CC, funny I dont even remember her name.",1
8434,KM4Xe6Dlp0Y,Easy for her to say shes hot asf,1
8435,KM4Xe6Dlp0Y,"Looks are everything, so stop pretending otherwise Cameron Russell.",1
8436,KM4Xe6Dlp0Y,"well looks are everything if you choose that particular career path. No one forced her to become a model she could&#39;ve walked away but it was convinient. seriously I don&#39;t get the message she&#39;s trying to say also she mentioned the racial thing twice like that didn&#39;t really go anywhere. I won&#39;t even touch how bad performer she was anxiety and forced humor wise, that wouldn&#39;t be fair, she&#39;s a model",1
8437,KM4Xe6Dlp0Y,"Her talk isnt powerful anyway because she already has that beauty look so obviously beauty is not her concern:/ but I am happy for her thinking more than looking,Ok obviously she is having a good life with her look.",1
8438,KM4Xe6Dlp0Y,Being ashamed of being white and beautiful is the most sickening and disturbing thing Ive ever heard. We shouldnt feel sorry and apologize for being prettier and superior to other races. Its pathetic and sickening. Models like her disgust me. ,1
8439,KM4Xe6Dlp0Y,"She says looks arent everything but she seems a little stuck up, shes smart and pretty of course, but you cant say looks arent everything, especially when youre STILL a model and making money for it.",1
8440,KM4Xe6Dlp0Y,Umm hi .....,1
8441,KM4Xe6Dlp0Y,I normally dont comment on videos but she basically conveys that looks actually are everything. I get that she&#39;s insecure and stuff but arent we all insecure. She talks about problems we all have however in addition to all the &quot;model problems&quot; we normal people got also the looks problem. For me what she talks about makes no sense. If anyone has a different opinion feel free to discuss.,1
8442,KM4Xe6Dlp0Y,Looks arent everything. I should know as I am wealthy and have this platform to espouse my views because of my looks,1
8443,KM4Xe6Dlp0Y,Smart,1
8444,KM4Xe6Dlp0Y,"Sure, good looks aren&#39;t everything, but they&#39;re a huge advantage. Life isn&#39;t fair, so let&#39;s not try to sugarcoat that.",1
8445,KM4Xe6Dlp0Y,I totally agree with the title of that video,1
8446,KM4Xe6Dlp0Y,She is very brave and honest. She did a wonderful job.,1
8447,KM4Xe6Dlp0Y,"It&#39;s based off of white skin, but she got a tan. What",1
8448,KM4Xe6Dlp0Y,This is soooo touching reaally,1
8449,KM4Xe6Dlp0Y,I&#39;m a ninja cardio-thoracic suergon poet. It&#39;s not that great. Too much pressure.,1
8450,KM4Xe6Dlp0Y,Why are people in the comments such assholes?,1
8451,KM4Xe6Dlp0Y,this breaks my heart.,1
8452,KM4Xe6Dlp0Y,looks are everything for girls not for boys,1
8453,KM4Xe6Dlp0Y,"I get what she means. I have a hourglass figure with the big butt and full boobs, and I sometimes get bad treatment from some women and better treatment from some men. So, I get it",1
8454,KM4Xe6Dlp0Y,This woman clearly lacks any modesty. You don&#39;t tell an audience that you&#39;ve &quot;won the genetic lottery&quot; and expect them to be accepting of your speech!,1
8455,KM4Xe6Dlp0Y,This literally proves LOOKS ARE EVERYTHING.,1
8456,KM4Xe6Dlp0Y,stop using and so much please,1
8457,KM4Xe6Dlp0Y,She breathes so hard,1
8458,KM4Xe6Dlp0Y,"I appreciate her also bringing up how just like she and others can benefit in this society by how they look, others can be hurt or treated as less than human simply because of how they look to another.",1
8459,KM4Xe6Dlp0Y,Who said looks are everything,1
8460,KM4Xe6Dlp0Y,Bullshit. Go and tell society in general.,1
8461,KM4Xe6Dlp0Y,"I am really glad she told the truth about the racism and sexism in most industries. I have had both praise and privilege of being &quot;a pretty black woman&quot; whatever that is supposed to mean. But also not get opportunities because of my race and being curvy (big/fat). Its all systematic bullying, lack of love and judgement. Find peace within don&#39;t expect anyone to hand you something, do your purpose despite what people judge you as and you will not only be love but find love. Thanks model lady for being brave and telling the real truth.",1
8462,KM4Xe6Dlp0Y,why do people who give a talk seem like they&#39;ve just ran a mile before doing so,1
8463,KM4Xe6Dlp0Y,It definitely not the best talk I&#39;ve watched regarding confidence and presentation. BUT I like how a person who has won the genetic lottery regarding looks tries to openly speak about the benefits she&#39;s gaining from it. I think it&#39;s pretty brave and authentic. Nice one!,1
8464,KM4Xe6Dlp0Y,I call bullshit. It is hard asf to get a lower end job if you arw beyond actractice .,1
8465,KM4Xe6Dlp0Y,"Well done for speaking, you must have been very nervous, but you talked from the heart xx",1
8466,KM4Xe6Dlp0Y,"You guys must be very stupid and/or ignorant.<br><br>This women actually critisizes the whole idea of creating a &#39;beautiful-construct&#39; that is surrounding us since decades. <br>She isn&#39;t saying that looks doesn&#39;t matter. She critisizes this very limited point of view, because everyone of us is so much more then just, what we are looking like. (Especially just on some photos)",1
8467,KM4Xe6Dlp0Y,Looks aren&#39;t everything but everyone wants to find out for themselves,1
8468,KM4Xe6Dlp0Y,I can sooo identify with this talk!...,1
8469,KM4Xe6Dlp0Y,"Theres more to life than being really, really, really, ridiculously good looking",1
8470,KM4Xe6Dlp0Y,"what an inspirational talk, and delivered with such authenticity, thank you!",1
8471,KM4Xe6Dlp0Y,"Sure, they aren&#39;t everything but they are something.",1
8472,KM4Xe6Dlp0Y,This is an inspiring video coz i am insecure of my body  coz it hurts when someone calls me weird and i say thank you but inside i say to myself can someone be nicer or accept who i am  ,1
8473,KM4Xe6Dlp0Y,Beauty still matters. Don&#39;t let an old supermodel who can&#39;t compete with the younger ones tell you something else. Beauty will make 80% of your life easier.,1
8474,KM4Xe6Dlp0Y,,1
8475,KM4Xe6Dlp0Y,Us men were very shallow like we care alot about looks but women arent like us they dont care what we look like well to a degree,1
8476,KM4Xe6Dlp0Y,Beautiful soul - thank you for showing me a side to my model daughter that I have not understood or seen . And for helping me to maybe understand her a bit more.,1
8477,KM4Xe6Dlp0Y,That was beautiful and I opening.,1
8478,KM4Xe6Dlp0Y,"But then again if I had a symmetrical face, perfect teeth and clear skin, not a soft pudgy body and acne all over my legs and back I&#39;d probably think looks weren&#39;t everything either... X",1
8479,KM4Xe6Dlp0Y,"Just like having money, being beautiful gives you more choices and opportunities than your poorer/uglier counterparts. <br><br>Having more choices and opportunities will probably (in the long run) mean that you end up happier and more fulfilled than those with less choices and opportunities.<br><br>So er...... Yeah. Looks aren&#39;t everything in themselves but they may very well play quite a large part in you being able to get everything you desire.<br><br>Find me the beautiful person who DIDN&#39;T literally exploit their looks in order to forge a career to give this talk and I may find it within myself to admire them for what they&#39;re saying rather than what they DID in their past.<br><br>It&#39;s easy to renounce your former life of living off your looks once you&#39;ve made a healthy financial start for yourself and created those choices and opportunities I was talking about earlier.",1
8480,KM4Xe6Dlp0Y,Good stuff but drop the SJW rant,1
8481,KM4Xe6Dlp0Y,is it just me or does she sound very out of breath?,1
8482,KM4Xe6Dlp0Y,"Wow!  Thank you, Ms Russel for this.  Every teenager needs to her this.<br>Your description of fashion shoots sounds like the industry photo crew only want you as a smart manequin.",1
8483,KM4Xe6Dlp0Y,"I want to study neuroscience. neuropsychology mostly. help mental health, brain health in general.",1
8484,KM4Xe6Dlp0Y,"Wow, your honesty is on point and so admirable. Your character, poise, and the way you carry yourself with such grace are what make you truly beautiful!",1
8485,KM4Xe6Dlp0Y,its amazing that shes so aware and willing to bring attention to these issues even though she doesnt have to and it wouldnt benefit her at all! what a brave and amazing and beautiful woman,1
8486,KM4Xe6Dlp0Y,everyone whos bashing her choice to give this talk completely missed the whole point of it all,1
8487,KM4Xe6Dlp0Y,Hahahahahahahahahahahahahahahahahahahaahhaahhahahaahhahahah<br><br><br><br><br><br><br>Sure.,1
8488,KM4Xe6Dlp0Y,"its a great talk but i wish she had elaborated on the gender and racial bias within the fashion industry, especially when it comes to the fashion industry. yes we get the fact that you&#39;re insecure, but there is a whole different narrative taking place for women of color who are criticised for their features such as black women are shown to be insecure about their thick eyebrows, fat lips and big butts but when some becky walks on vs fashiion show parading her huge butt and bushy eyebrows she gets praise, and especially on how this image of perfection that favours rich, white women can especially shape up a lifetime of insecurity and risks for women of color. all you did was complain how fashion was not a good industry, its an argument we have heard many times. we get it. its the same old thing: fashion is for dumb girls, only good girls stay in school. would give this talk a 5/10",1
8489,KM4Xe6Dlp0Y,easy for you to say!!!,1
8490,KM4Xe6Dlp0Y,Umm she still looks hot even with the long skirt,1
8491,KM4Xe6Dlp0Y,It is the best advantage in life.  Looks are almost everything.,1
8492,KM4Xe6Dlp0Y,"Those young girls ask you if they can be a model when they grow up because they recognize the status and social privileges that good looks bring to women. Yeah, looks are not the most important thing, but they do matter, A LOT.",1
8493,KM4Xe6Dlp0Y,FU!,1
8494,KM4Xe6Dlp0Y,You are given the life you can handle. Think about the stress that she has to go through just everyday because she is a model. Sure she gets a lot of benefits but she also has a standard she has to keep up with. She wanted to inform the world on a very important life lesson she learned. Life truly isn&#39;t fair but it&#39;s only unfair if you compare yourself to others. Because their life and destiny is nothing like yours. Live your life how YOU wanna live it and happiness comes with it,1
8495,KM4Xe6Dlp0Y,"Another virtue signaler, apologizing for their &quot;privilege.&quot; This whole totem pole of oppression is ridiculous. Everyone has their privilege in some ways more than others. Height is a privilege of playing basketball, so should the 6&quot;5 basketball player step down and apologize to the 5&quot;5 person who dreams of playing basketball? Does that make the taller bball player evil and oppressive? According to this victimhood logic that&#39;s so popular nowadays, the &quot;privileged&quot; ones are evil and are fully responsible for others&#39; oppression. So let&#39;s bring those down who we think are better than us to feel better about ourselves!",1
8496,KM4Xe6Dlp0Y,Being model isn&#39;t just about luck. Being a model requires sacrifice and discipline and you need confidence.,1
8497,KM4Xe6Dlp0Y,they always say models are dumb. cameron is just amazing. shes a chosen few gifted with inteliigence,1
8498,KM4Xe6Dlp0Y,powerful,1
8499,KM4Xe6Dlp0Y,"What I got from this: I&#39;m beautiful, but I have a hard life just like you. Being beautiful does not give you everything. Just a lot. I admit it, but again, looks aren&#39;t everything.<br><br>Also, looks got this many views. If she was not pretty, she would not get this many views.",1
8500,KM4Xe6Dlp0Y,Looks are most obvious thing people look out. Common sense genius. You&#39;re an idiot model lady.,1
8501,KM4Xe6Dlp0Y,This a joke right? The world covets looks. This girl could will fit in anywhere. Plus be hired at almost anything. Never seen a model at a low end job. Hmmm. Go figure,1
8502,KM4Xe6Dlp0Y,of coruse she makes this about race :D,1
8503,KM4Xe6Dlp0Y,What a pretentious sounding title. It kinda takes away from it for me.,1
8504,KM4Xe6Dlp0Y,in the end looks matter coz no one carries x ray machine with them,1
8505,KM4Xe6Dlp0Y,I love your honesty as well as your nervousness ,1
8506,KM4Xe6Dlp0Y,Awesome,1
8507,KM4Xe6Dlp0Y,If she more ponder to religion she may find Islam is the best coz of her ideology..,1
8508,KM4Xe6Dlp0Y,"ummm like we already knew this i think right? well at least i know i did,like idk is this news to any1?",1
8509,KM4Xe6Dlp0Y,It&#39;s hard because people expect models to be confident and &#39;perfect&#39; sometimes but to say to the world : &quot;I am a model&quot; and admitting you&#39;re insecure - while on stage - with people already judging you - that&#39;s interesting.. I think she proved her point 100%! She should be a writer :)) &lt;3 so talented at forming and speaking ideas. :) in an honest way.,1
8510,KM4Xe6Dlp0Y,wow very smart model.,1
8511,KM4Xe6Dlp0Y,integrity please involve suck house plan rid standard.,1
8512,KM4Xe6Dlp0Y,"People with everything always tend to say &quot;Oh, believe me, it&#39;s not everything.&quot; lol",1
8513,KM4Xe6Dlp0Y,The irony is that her looks got her on TED!!,1
8514,KM4Xe6Dlp0Y,"Good looks does have it pluses but it doesnt guarantee you friends or a good relationship. Most people I know in good relationships are average, sometimes below average looking people. Good looks gets you through the door but doesnt, few people have been able to capitalize on their good looks alone.",1
8515,KM4Xe6Dlp0Y,Looks aren&#39;t everything is subject. TBH it is everything in our hyper sexully exposed society.,1
8516,KM4Xe6Dlp0Y,What she also got for free was to talk at a ted talk for free while saying nothing of value or that would make a change in the world.,1
8517,KM4Xe6Dlp0Y,Pleas tell me this bullshit when you get a couple of scars on your face.. supermodel,1
8518,KM4Xe6Dlp0Y,The humanity in her is awesome. I hope she continues to do good work like this that peels the sugarcoat on the surface of social injustice.,1
8519,KM4Xe6Dlp0Y,I dont get it? Everything she said went against the title? Lmfao,1
8520,KM4Xe6Dlp0Y,"Okay, so I need to be hot to get what I want- got it.",1
8521,KM4Xe6Dlp0Y,This is such an old topic. It&#39;s boring. Most people know that clothing models are unhealthy in lifestyle and body image. labour class consumer capitalism causes all of us to prostitute ourselves.,1
8522,KM4Xe6Dlp0Y,I accept who am i and always bless myself when i see other worst than me.,1
